"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8","test_obtener_tarjeta[test_018 : obtener_tarjeta_con_token_invalido]","tests.api-planka.card","Tue Dec 02 21:09:48 UTC 2025","passed","Tue Dec 02 21:09:48 UTC 2025","","test_get_card","",""
"","4","test_eliminar_tarjeta[test_024: eliminar_tarjeta_con_token_invalido]","tests.api-planka.card","Tue Dec 02 21:09:48 UTC 2025","passed","Tue Dec 02 21:09:48 UTC 2025","","test_delete_card","",""
"","8","test_obtener_tarjeta_por_id_tarjeta[test_021: obtener_tarjeta_con_id_tarjeta_vacia]","tests.api-planka.card","Tue Dec 02 21:09:48 UTC 2025","skipped","Tue Dec 02 21:09:48 UTC 2025","","test_get_card","",""
"","8","test_crear_tarjeta_con_campo_nombre[test_012: crear_tarjeta_con_campo_nombre_vacio]","tests.api-planka.card","Tue Dec 02 21:09:49 UTC 2025","passed","Tue Dec 02 21:09:49 UTC 2025","","test_post_card","",""
"","7","test_obtener_tarjeta_por_id_tarjeta[test_022: obtener_tarjeta_con_id_tarjeta_invalido]","tests.api-planka.card","Tue Dec 02 21:09:48 UTC 2025","passed","Tue Dec 02 21:09:48 UTC 2025","","test_get_card","",""
"","9","test_eliminar_tarjeta_por_id_tarjeta[test_026: eliminar_tarjeta_con_id_tarjeta_vacia]","tests.api-planka.card","Tue Dec 02 21:09:48 UTC 2025","skipped","Tue Dec 02 21:09:48 UTC 2025","","test_delete_card","",""
"","8","test_crear_tarjeta_con_campo_posicion[test_009: crear_tarjeta_con_campo_posicion_invalido]","tests.api-planka.card","Tue Dec 02 21:09:49 UTC 2025","passed","Tue Dec 02 21:09:49 UTC 2025","","test_post_card","",""
"","9","test_eliminar_tarjeta_por_id_tarjeta[test_027: eliminar_tarjeta_con_id_tarjeta_invalido]","tests.api-planka.card","Tue Dec 02 21:09:48 UTC 2025","passed","Tue Dec 02 21:09:48 UTC 2025","","test_delete_card","",""
"","43","test_eliminar_tarjeta[test_023: eliminar_tarjeta_con_token_valido]","tests.api-planka.card","Tue Dec 02 21:09:48 UTC 2025","passed","Tue Dec 02 21:09:48 UTC 2025","","test_delete_card","",""
"","8","test_crear_tarjeta_por_id_lista[test_016: crear_tarjeta_con_id_lista_invalido]","tests.api-planka.card","Tue Dec 02 21:09:49 UTC 2025","passed","Tue Dec 02 21:09:49 UTC 2025","","test_post_card","",""
"","25","test_019_validar_tiempo_de_respuesta_de_obtener_tarjeta","tests.api-planka.card","Tue Dec 02 21:09:48 UTC 2025","passed","Tue Dec 02 21:09:48 UTC 2025","","test_get_card","",""
"","10","test_crear_tarjeta_con_tipo_de_tarjeta[test_007: crear_tarjeta_con_campo_tipo_invalido]","tests.api-planka.card","Tue Dec 02 21:09:49 UTC 2025","passed","Tue Dec 02 21:09:49 UTC 2025","","test_post_card","",""
"","8","test_crear_tarjeta_con_campo_posicion[test_008: crear_tarjeta_con_campo_posicion_vacio]","tests.api-planka.card","Tue Dec 02 21:09:49 UTC 2025","passed","Tue Dec 02 21:09:49 UTC 2025","","test_post_card","",""
"","18","test_crear_tarjeta_con_campo_nombre[test_013: crear_tarjeta_con_campo_nombre_invalido]","tests.api-planka.card","Tue Dec 02 21:09:49 UTC 2025","skipped","Tue Dec 02 21:09:49 UTC 2025","","test_post_card","",""
"","7","test_crear_tarjeta_por_id_lista[test_015: crear_tarjeta_con_id_lista_vacia]","tests.api-planka.card","Tue Dec 02 21:09:49 UTC 2025","skipped","Tue Dec 02 21:09:49 UTC 2025","","test_post_card","",""
"","7","test_crear_tarjeta_con_campo_posicion[test_010: crear_tarjeta_con_campo_posicion_valor_negativo]","tests.api-planka.card","Tue Dec 02 21:09:49 UTC 2025","passed","Tue Dec 02 21:09:49 UTC 2025","","test_post_card","",""
"","21","test_crear_tarjeta[test_001: crear_tarjeta_con_token_valido]","tests.api-planka.card","Tue Dec 02 21:09:49 UTC 2025","passed","Tue Dec 02 21:09:49 UTC 2025","","test_post_card","",""
"","21","test_003_validar_esquema_de_entrada_de_datos_al_crear_tarjeta","tests.api-planka.card","Tue Dec 02 21:09:49 UTC 2025","passed","Tue Dec 02 21:09:49 UTC 2025","","test_post_card","",""
"","24","test_crear_tarjeta_con_tipo_de_tarjeta[test_004: crear_tarjeta_con_campo_tipo_projecto]","tests.api-planka.card","Tue Dec 02 21:09:49 UTC 2025","passed","Tue Dec 02 21:09:49 UTC 2025","","test_post_card","",""
"","11","test_crear_tarjeta_por_id_lista[test_014: crear_tarjeta_con_id_lista_inexistente]","tests.api-planka.card","Tue Dec 02 21:09:49 UTC 2025","passed","Tue Dec 02 21:09:49 UTC 2025","","test_post_card","",""
"","9","test_crear_tarjeta_con_tipo_de_tarjeta[test_006: crear_tarjeta_con_campo_tipo_empty]","tests.api-planka.card","Tue Dec 02 21:09:49 UTC 2025","passed","Tue Dec 02 21:09:49 UTC 2025","","test_post_card","",""
"","51","test_obtener_tarjeta[test_017 : obtener_tarjeta_con_token_valido]","tests.api-planka.card","Tue Dec 02 21:09:48 UTC 2025","passed","Tue Dec 02 21:09:48 UTC 2025","","test_get_card","",""
"","20","test_crear_tarjeta_con_tipo_de_tarjeta[test_005: crear_tarjeta_con_campo_tipo_historia]","tests.api-planka.card","Tue Dec 02 21:09:49 UTC 2025","passed","Tue Dec 02 21:09:49 UTC 2025","","test_post_card","",""
"","4","test_crear_tarjeta[test_002: crear_tarjeta_con_token_invalido]","tests.api-planka.card","Tue Dec 02 21:09:49 UTC 2025","passed","Tue Dec 02 21:09:49 UTC 2025","","test_post_card","",""
"","9","test_obtener_tarjeta_por_id_tarjeta[test_020: obtener_tarjeta_con_id_tarjeta_inexistente]","tests.api-planka.card","Tue Dec 02 21:09:48 UTC 2025","passed","Tue Dec 02 21:09:48 UTC 2025","","test_get_card","",""
"","28","test_crear_tarjeta_con_campo_posicion[test_011: crear_tarjeta_con_campo_posicion_digitos_excedidos]","tests.api-planka.card","Tue Dec 02 21:09:49 UTC 2025","skipped","Tue Dec 02 21:09:49 UTC 2025","","test_post_card","",""
"","15","test_eliminar_tarjeta_por_id_tarjeta[test_025: eliminar_tarjeta_con_id_tarjeta_inexistente]","tests.api-planka.card","Tue Dec 02 21:09:48 UTC 2025","passed","Tue Dec 02 21:09:48 UTC 2025","","test_delete_card","",""
