"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","test_obtener_lista[test_019: obtener_lista_con_token_invalido]","tests.api-planka.list","Tue Dec 02 21:45:43 UTC 2025","passed","Tue Dec 02 21:45:43 UTC 2025","","test_get_list","",""
"","11","test_crear_proyecto_con_token[test_001: crear_proyecto_con_token_valido]","tests.api-planka.project_management","Tue Dec 02 21:45:44 UTC 2025","passed","Tue Dec 02 21:45:44 UTC 2025","","test_post_project","",""
"","8","test_crear_tablero_por_id_proyecto[test_010: crear_tablero_con_id_proyecto_vacio]","tests.api-planka.board","Tue Dec 02 21:45:43 UTC 2025","passed","Tue Dec 02 21:45:43 UTC 2025","","test_post_board","",""
"","14","test_013_validar_esquema_de_salida_al_crear_lista","tests.api-planka.list","Tue Dec 02 21:45:44 UTC 2025","passed","Tue Dec 02 21:45:44 UTC 2025","","test_post_list","",""
"","11","test_crear_proyecto_con_el_campo_tipo[test_005 : crear_proyecto_con_el_campo_tipo_privado]","tests.api-planka.project_management","Tue Dec 02 21:45:44 UTC 2025","passed","Tue Dec 02 21:45:44 UTC 2025","","test_post_project","",""
"","7","test_crear_lista_con_campo_tipo[test_006 : crear_lista_con_campo_tipo_invalido]","tests.api-planka.list","Tue Dec 02 21:45:44 UTC 2025","passed","Tue Dec 02 21:45:44 UTC 2025","","test_post_list","",""
"","3","test_eliminar_proyecto[test_016: eliminar_proyecto_con_token_invalido]","tests.api-planka.project_management","Tue Dec 02 21:45:44 UTC 2025","passed","Tue Dec 02 21:45:44 UTC 2025","","test_delete_project","",""
"","31","test_obtener_tarjeta[test_017 : obtener_tarjeta_con_token_valido]","tests.api-planka.card","Tue Dec 02 21:45:43 UTC 2025","passed","Tue Dec 02 21:45:43 UTC 2025","","test_get_card","",""
"","6","test_crear_lista_con_campo_tipo[test_005 : crear_lista_con_campo_tipo_vacio]","tests.api-planka.list","Tue Dec 02 21:45:43 UTC 2025","passed","Tue Dec 02 21:45:44 UTC 2025","","test_post_list","",""
"","6","test_crear_proyecto_con_el_campo_tipo[test_008 : crear_proyecto_con_el_campo_tipo_invalido]","tests.api-planka.project_management","Tue Dec 02 21:45:44 UTC 2025","passed","Tue Dec 02 21:45:44 UTC 2025","","test_post_project","",""
