"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22","test_crear_tarjeta[test_001: crear_tarjeta_con_token_valido]","tests.api-planka.card","Thu Dec 04 01:23:31 UTC 2025","passed","Thu Dec 04 01:23:31 UTC 2025","","test_post_card","",""
"","32","test_obtener_tablero[test_013: obtener_tablero_con_token_valido]","tests.api-planka.board","Thu Dec 04 01:23:31 UTC 2025","passed","Thu Dec 04 01:23:31 UTC 2025","","test_get_board","",""
"","31","test_eliminar_tarjeta[test_023: eliminar_tarjeta_con_token_valido]","tests.api-planka.card","Thu Dec 04 01:23:31 UTC 2025","passed","Thu Dec 04 01:23:31 UTC 2025","","test_delete_card","",""
"","3","test_crear_lista[test_002: crear_lista_con_token_invalido]","tests.api-planka.list","Thu Dec 04 01:23:31 UTC 2025","passed","Thu Dec 04 01:23:31 UTC 2025","","test_post_list","",""
"","39","test_obtener_proyecto[test_011: obtener_proyecto_con_token_valido]","tests.api-planka.project_management","Thu Dec 04 01:23:31 UTC 2025","passed","Thu Dec 04 01:23:32 UTC 2025","","test_get_projects","",""
"","43","test_elimimar_tablero[test_020: eliminar_tablero_con_token_valido]","tests.api-planka.board","Thu Dec 04 01:23:31 UTC 2025","passed","Thu Dec 04 01:23:31 UTC 2025","","test_delete_board","",""
"","4","test_eliminar_lista[test_026: eliminar_lista_con_token_invalido]","tests.api-planka.list","Thu Dec 04 01:23:31 UTC 2025","passed","Thu Dec 04 01:23:31 UTC 2025","","test_delete_list","",""
"","5","test_obtener_proyecto[test_012: obtener_proyecto_con_token_invalido]","tests.api-planka.project_management","Thu Dec 04 01:23:32 UTC 2025","passed","Thu Dec 04 01:23:32 UTC 2025","","test_get_projects","",""
"","31","test_crear_proyecto_con_token[test_001: crear_proyecto_con_token_valido]","tests.api-planka.project_management","Thu Dec 04 01:23:32 UTC 2025","passed","Thu Dec 04 01:23:32 UTC 2025","","test_post_project","",""
"","20","test_crear_tablero[test_001: crear_tablero_con_token_valido]","tests.api-planka.board","Thu Dec 04 01:23:31 UTC 2025","passed","Thu Dec 04 01:23:31 UTC 2025","","test_post_board","",""
"","12","test_crear_lista[test_001: crear_lista_con_token_valido]","tests.api-planka.list","Thu Dec 04 01:23:31 UTC 2025","passed","Thu Dec 04 01:23:31 UTC 2025","","test_post_list","",""
"","4","test_crear_tarjeta[test_002: crear_tarjeta_con_token_invalido]","tests.api-planka.card","Thu Dec 04 01:23:31 UTC 2025","passed","Thu Dec 04 01:23:31 UTC 2025","","test_post_card","",""
"","3","test_eliminar_proyecto[test_016: eliminar_proyecto_con_token_invalido]","tests.api-planka.project_management","Thu Dec 04 01:23:31 UTC 2025","passed","Thu Dec 04 01:23:31 UTC 2025","","test_delete_project","",""
"","16","test_eliminar_lista[test_025: eliminar_lista_con_token_valido]","tests.api-planka.list","Thu Dec 04 01:23:31 UTC 2025","passed","Thu Dec 04 01:23:31 UTC 2025","","test_delete_list","",""
"","5","test_elimimar_tablero[test_021: eliminar_tablero_con_token_invalidos]","tests.api-planka.board","Thu Dec 04 01:23:31 UTC 2025","passed","Thu Dec 04 01:23:31 UTC 2025","","test_delete_board","",""
"","25","test_obtener_tarjeta[test_017 : obtener_tarjeta_con_token_valido]","tests.api-planka.card","Thu Dec 04 01:23:31 UTC 2025","passed","Thu Dec 04 01:23:31 UTC 2025","","test_get_card","",""
"","3","test_obtener_lista[test_019: obtener_lista_con_token_invalido]","tests.api-planka.list","Thu Dec 04 01:23:31 UTC 2025","passed","Thu Dec 04 01:23:31 UTC 2025","","test_get_list","",""
"","4","test_eliminar_tarjeta[test_024: eliminar_tarjeta_con_token_invalido]","tests.api-planka.card","Thu Dec 04 01:23:31 UTC 2025","passed","Thu Dec 04 01:23:31 UTC 2025","","test_delete_card","",""
"","5","test_crear_tablero[test_002: crear_tablero_con_token_invalido]","tests.api-planka.board","Thu Dec 04 01:23:31 UTC 2025","passed","Thu Dec 04 01:23:31 UTC 2025","","test_post_board","",""
"","15","test_obtener_lista[test_018: obtener_lista_con_token_valido]","tests.api-planka.list","Thu Dec 04 01:23:31 UTC 2025","passed","Thu Dec 04 01:23:31 UTC 2025","","test_get_list","",""
"","4","test_obtener_tarjeta[test_018 : obtener_tarjeta_con_token_invalido]","tests.api-planka.card","Thu Dec 04 01:23:31 UTC 2025","passed","Thu Dec 04 01:23:31 UTC 2025","","test_get_card","",""
"","27","test_eliminar_proyecto[test_015: eliminar_proyecto_con_token_valido]","tests.api-planka.project_management","Thu Dec 04 01:23:31 UTC 2025","passed","Thu Dec 04 01:23:31 UTC 2025","","test_delete_project","",""
"","4","test_obtener_tablero[test_014: obtener_tablero_con_token_invalido]","tests.api-planka.board","Thu Dec 04 01:23:31 UTC 2025","passed","Thu Dec 04 01:23:31 UTC 2025","","test_get_board","",""
"","4","test_crear_proyecto_con_token[test_002: crear_proyecto_con_token_invalido]","tests.api-planka.project_management","Thu Dec 04 01:23:32 UTC 2025","passed","Thu Dec 04 01:23:32 UTC 2025","","test_post_project","",""
